household_id,number_persons,district,household_type_theoretical,household_type_generated,member_count,nucleus_member_refs,house_building_name,house_building_type
HH_3021,4 personas,Carrascal,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,4,Person_7775|Person_7776|Person_7777|Person_7778,,semidetached_house
HH_3022,1 persona,Zarzaquemada,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7779,Alcorcon,city
HH_3023,4 personas,Polvoranca,Otro tipo de hogar,Otro tipo de hogar,4,Person_7780|Person_7781|Person_7782|Person_7783,,semidetached_house
HH_3024,1 persona,San Nicasio,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7784,,apartments
HH_3025,1 persona,Sur,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7785,,yes
HH_3026,3 personas,Norte,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,3,Person_7786|Person_7787|Person_7788,,yes
HH_3027,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7789|Person_7790,,residential
HH_3028,4 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7791|Person_7792|Person_7793|Person_7794,Madrid,city
HH_3029,1 persona,Carrascal,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7795,,yes
HH_3030,2 personas,Fortuna,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7796|Person_7797,,yes
HH_3031,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7798|Person_7799,,yes
HH_3032,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7800|Person_7801,,yes
HH_3033,5 o mas personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,5,Person_7802|Person_7803|Person_7804|Person_7805|Person_7806,,apartments
HH_3034,4 personas,Fortuna,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7807|Person_7808|Person_7809|Person_7810,,yes
HH_3035,2 personas,Polvoranca,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7811|Person_7812,,house
HH_3036,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7813|Person_7814,Madrid,city
HH_3037,2 personas,Norte,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7815|Person_7816,Alcorcon,city
HH_3038,1 persona,Polvoranca,Hogar con una mujer sola menor de 65 años,Hogar con una mujer sola menor de 65 años,1,Person_7817,Fuenlabrada,city
HH_3039,4 personas,Sur,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7818|Person_7819|Person_7820|Person_7821,,yes
HH_3040,4 personas,Carrascal,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),4,Person_7822|Person_7823|Person_7824|Person_7825,,house
HH_3041,2 personas,Sur,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7826|Person_7827,Getafe norte,city
HH_3042,4 personas,Carrascal,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7828|Person_7829|Person_7830|Person_7831,,detached
HH_3043,2 personas,Polvoranca,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7832|Person_7833,,semidetached_house
HH_3044,3 personas,Zarzaquemada,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,3,Person_7834|Person_7835|Person_7836,Madrid,city
HH_3045,4 personas,Polvoranca,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7837|Person_7838|Person_7839|Person_7840,,semidetached_house
HH_3046,3 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_7841|Person_7842|Person_7843,,residential
HH_3047,4 personas,Sur,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7844|Person_7845|Person_7846|Person_7847,Getafe norte,city
HH_3048,3 personas,Zarzaquemada,Otro tipo de hogar,Otro tipo de hogar,3,Person_7848|Person_7849|Person_7850,,residential
HH_3049,1 persona,Sur,Hogar con una mujer sola menor de 65 años,Hogar con una mujer sola menor de 65 años,1,Person_7851,,yes
HH_3050,2 personas,San Nicasio,Otro tipo de hogar,Otro tipo de hogar,2,Person_7852|Person_7853,,semidetached_house
HH_3051,1 persona,Norte,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_7854,,yes
HH_3052,1 persona,Carrascal,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7855,,semidetached_house
HH_3053,3 personas,Zarzaquemada,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,3,Person_7856|Person_7857|Person_7858,,apartments
HH_3054,5 o mas personas,Sur,Otro tipo de hogar,Otro tipo de hogar,5,Person_7859|Person_7860|Person_7861|Person_7862|Person_7863,Alcorcon,city
HH_3055,4 personas,Polvoranca,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,4,Person_7864|Person_7865|Person_7866|Person_7867,,house
HH_3056,2 personas,Zarzaquemada,Otro tipo de hogar,Otro tipo de hogar,2,Person_7868|Person_7869,Madrid,city
HH_3057,4 personas,San Nicasio,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7870|Person_7871|Person_7872|Person_7873,,house
HH_3058,3 personas,San Nicasio,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_7874|Person_7875|Person_7876,,yes
HH_3059,1 persona,Polvoranca,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7877,,house
HH_3060,3 personas,San Nicasio,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,3,Person_7878|Person_7879|Person_7880,Fuenlabrada,city
HH_3061,3 personas,Norte,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_7881|Person_7882|Person_7883,,apartments
HH_3062,3 personas,Zarzaquemada,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,3,Person_7884|Person_7885|Person_7886,,residential
HH_3063,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7887|Person_7888,,residential
HH_3064,5 o mas personas,Norte,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),5,Person_7889|Person_7890|Person_7891|Person_7892|Person_7893,,yes
HH_3065,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7894|Person_7895,,residential
HH_3066,3 personas,Fortuna,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_7896|Person_7897|Person_7898,,yes
HH_3067,4 personas,Sur,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),4,Person_7899|Person_7900|Person_7901|Person_7902,Madrid,city
HH_3068,2 personas,Carrascal,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7903|Person_7904,,residential
HH_3069,2 personas,Carrascal,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7905|Person_7906,,yes
HH_3070,3 personas,Carrascal,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_7907|Person_7908|Person_7909,Alcorcon,city
HH_3071,5 o mas personas,Sur,Otro tipo de hogar,Otro tipo de hogar,5,Person_7910|Person_7911|Person_7912|Person_7913|Person_7914,,yes
HH_3072,2 personas,Fortuna,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7915|Person_7916,,yes
HH_3073,1 persona,Polvoranca,Hogar con una mujer sola menor de 65 años,Hogar con una mujer sola menor de 65 años,1,Person_7917,,semidetached_house
HH_3074,4 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7918|Person_7919|Person_7920|Person_7921,Madrid,city
HH_3075,5 o mas personas,Zarzaquemada,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),5,Person_7922|Person_7923|Person_7924|Person_7925|Person_7926,,yes
HH_3076,2 personas,Carrascal,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7927|Person_7928,Alcorcon,city
HH_3077,2 personas,Norte,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,2,Person_7929|Person_7930,Madrid,city
HH_3078,4 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7931|Person_7932|Person_7933|Person_7934,,residential
HH_3079,3 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,3,Person_7935|Person_7936|Person_7937,Madrid,city
HH_3080,1 persona,Zarzaquemada,Hogar con un hombre solo de 65 años o más,Hogar con un hombre solo de 65 años o más,1,Person_7938,,residential
HH_3081,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7939|Person_7940,,residential
HH_3082,2 personas,Norte,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7941|Person_7942,Getafe norte,city
HH_3083,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7943|Person_7944,,residential
HH_3084,3 personas,Sur,Otro tipo de hogar,Otro tipo de hogar,3,Person_7945|Person_7946|Person_7947,Fuenlabrada,city
HH_3085,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7948|Person_7949,,apartments
HH_3086,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7950|Person_7951,Madrid,city
HH_3087,1 persona,Zarzaquemada,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7952,,yes
HH_3088,1 persona,Carrascal,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7953,,construction
HH_3089,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7954|Person_7955,Getafe norte,city
HH_3090,4 personas,Sur,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7956|Person_7957|Person_7958|Person_7959,,apartments
HH_3091,3 personas,Zarzaquemada,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,3,Person_7960|Person_7961|Person_7962,Madrid,city
HH_3092,2 personas,Zarzaquemada,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7963|Person_7964,Fuenlabrada,city
HH_3093,1 persona,Sur,Hogar con un hombre solo menor de 65 años,Hogar con un hombre solo menor de 65 años,1,Person_7965,,apartments
HH_3094,3 personas,Polvoranca,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más,3,Person_7966|Person_7967|Person_7968,,semidetached_house
HH_3095,5 o mas personas,Sur,Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(s),5,Person_7969|Person_7970|Person_7971|Person_7972|Person_7973,Viviendas de integración social Fundación F.A.D.,yes
HH_3096,1 persona,San Nicasio,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7974,Madrid,city
HH_3097,1 persona,Zarzaquemada,Hogar con una mujer sola de 65 años o más,Hogar con una mujer sola de 65 años o más,1,Person_7975,,residential
HH_3098,2 personas,Carrascal,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7976|Person_7977,,yes
HH_3099,2 personas,Zarzaquemada,Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más,Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más,2,Person_7978|Person_7979,Getafe norte,city
HH_3100,3 personas,Zarzaquemada,Otro tipo de hogar,Otro tipo de hogar,3,Person_7980|Person_7981|Person_7982,Madrid,city
HH_3101,4 personas,Norte,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7983|Person_7984|Person_7985|Person_7986,,yes
HH_3102,2 personas,Zarzaquemada,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,Hogar con un solo progenitor que convive con algún hijo menor de 25 años,2,Person_7987|Person_7988,,apartments
HH_3103,4 personas,Zarzaquemada,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años,4,Person_7989|Person_7990|Person_7991|Person_7992,,residential
HH_3104,2 personas,Sur,Hogar formado por pareja sin hijos,Hogar formado por pareja sin hijos,2,Person_7993|Person_7994,Madrid,city
